week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2020-03-27,2020-03-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,8.360330663336231e-46,3.5869050526885057e-47
2020-04-03,2020-04-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,6.38940741451223e-45,2.7413027859394325e-46
2020-04-10,2020-04-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.01478209905469e-27,1.722496726080752e-28
2020-04-17,2020-04-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,2.271613816219546e-25,9.746101444149911e-27
2020-04-24,2020-04-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,2.2065992365014392e-18,9.467163763472422e-20
2020-05-01,2020-05-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.6381398870745397e-20,1.9899413152823267e-21
2020-05-08,2020-05-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999999977263,1.0,2.064979626349267e-12,8.859560887892958e-14
2020-05-15,2020-05-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,8.228105286718433e-16,3.530175416327364e-17
2020-05-22,2020-05-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999955743988,0.9999999998108251,4.42548104095238e-09,1.898703353208968e-10
2020-05-29,2020-05-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999544493231,0.9999999980464054,4.5550535693468934e-08,1.9543104776849565e-09
2020-06-05,2020-06-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999991939420008,0.999999965417374,8.060579596208981e-07,3.458302924950084e-08
2020-06-12,2020-06-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,1.4077224680745176e-15,6.039674169975393e-17
2020-06-19,2020-06-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999990777269,0.9999999996034603,9.22295099976145e-09,3.957002559938452e-10
2020-06-26,2020-06-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999999990905,1.0,8.909619426058924e-12,3.822576525737381e-13
2020-07-03,2020-07-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998646872064,0.9999999941937858,1.3531262714003145e-07,5.806062935877063e-09
2020-07-10,2020-07-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999895694703006,0.9999995524504903,1.043052955014702e-05,4.475503685552291e-07
2020-07-17,2020-07-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999922643482002,0.9999996681054295,7.735651671956755e-06,3.318944775245155e-07
2020-07-24,2020-07-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999992267047025,0.9999999668216338,7.732953840714262e-07,3.317761348960295e-08
2020-07-31,2020-07-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999338120452,0.9999999716001189,6.618793817627625e-07,2.839939362577349e-08
2020-08-07,2020-08-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999925551250917,0.9999996804054319,7.444875066879085e-06,3.1959494749924383e-07
2020-08-14,2020-08-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999463169055016,0.999997682240931,5.368309431054312e-05,2.3177594908719576e-06
2020-08-21,2020-08-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993992440718997,0.9999740424759039,0.0006007559278889674,2.5957523935740075e-05
2020-08-28,2020-08-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993678777561735,0.9999728623996585,0.000632122243908327,2.7137600092999555e-05
2020-09-04,2020-09-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999975144877646,0.9999998933508379,2.4855124063985807e-06,1.0664880668807345e-07
2020-09-11,2020-09-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999990532740207,0.9999995936851436,9.467259753630868e-06,4.0631557722366095e-07
2020-09-18,2020-09-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999691392477785,0.9999986759057391,3.086075235116661e-05,1.3240949810279013e-06
2020-09-25,2020-09-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999992499991178,0.9999999677966122,7.500009894340796e-07,3.220379205582516e-08
2020-10-02,2020-10-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999273670158845,0.9999966759660986,7.263298396373656e-05,3.3240344939466816e-06
2020-10-09,2020-10-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9937134854575951,0.999723940876588,0.0062865145423715435,0.00027605912367940097
2020-10-16,2020-10-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982476882114107,0.9999233728378187,0.0017523117886404898,7.662716303137163e-05
2020-10-23,2020-10-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982801110564326,0.999926088450064,0.00171988894339645,7.39115507381096e-05
2020-10-30,2020-10-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999993433448,0.9999999999708962,6.566945180097472e-10,2.82127274613042e-11
2020-11-06,2020-11-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999117867025449,0.9999944153070339,8.821329747902879e-05,5.584692306555593e-06
2020-11-13,2020-11-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9640271027980079,0.9980290681709302,0.03597289720180501,0.0019709318287103863
2020-11-20,2020-11-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9917462563696551,0.9986601515399484,0.008253743630425392,0.0013398484609239705
2020-11-27,2020-11-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8875459799583971,0.9876084005733526,0.11245402004168982,0.012391599426310539
2020-12-04,2020-12-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.890464854248801,0.9875976016372241,0.10953514575141765,0.012402398363476862
2020-12-11,2020-12-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9347089622418059,0.9871376020346782,0.06529103775813598,0.012862397964702538
2020-12-18,2020-12-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.805653887771399,0.9763687311635265,0.19434611222841114,0.02363126883611769
2020-12-25,2020-12-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8306863341376786,0.9810052431954692,0.16931366586233185,0.018994756804468785
2021-01-01,2020-12-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8783988978863094,0.9846080053010072,0.12160110211378143,0.01539199469874495
2021-01-08,2021-01-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9102108013831098,0.9837616714290344,0.08978919861645479,0.016238328571029498
2021-01-15,2021-01-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9090628859292261,0.9760599856768651,0.09093711407062822,0.023940014323897148
2021-01-22,2021-01-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5146716898329701,0.9611087969420778,0.4853283101668394,0.038891203057760455
2021-01-29,2021-01-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998508108923002,0.9999923655578118,0.00014918910803929608,7.634442321798517e-06
2021-02-05,2021-02-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982294139179863,0.9992012812985586,0.0017705860820499209,0.0007987187016508876
2021-02-12,2021-02-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6185045568633938,0.959945811961392,0.3814954431364323,0.04005418803897018
2021-02-19,2021-02-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8578842691588239,0.9829956020658418,0.14211573084092777,0.0170043979342452
2021-02-26,2021-02-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9946905582114712,0.9841033666497323,0.005309441788520663,0.015896633350047856
2021-03-05,2021-03-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9354415576840085,0.700869308826945,0.06455844231635571,0.2991306911722016
2021-03-12,2021-03-12,0,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7702891996411081,0.2862349527387975,0.22971080035932012,0.7137650472607538
2021-03-19,2021-03-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.381973896647438,0.05710773113231054,0.6180261033529917,0.9428922688685221
2021-03-26,2021-03-26,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.011369994999207154,0.001168150284097731,0.9886300050005452,0.998831849716059
2021-04-02,2021-04-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.003060662404737199,0.0003034740223232954,0.9969393375956677,0.9996965259768535
2021-04-09,2021-04-09,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001171653722362273,0.00012695003071991096,0.9988283462777336,0.9998730499690148
2021-04-16,2021-04-16,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0049476821925358815,0.0005358761217659864,0.9950523178078369,0.9994641238791425
2021-04-23,2021-04-23,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0036858892372704476,0.0005622477900713682,0.9963141107628548,0.9994377522101734
2021-04-30,2021-04-30,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007023671629254184,0.0026160876906918444,0.9929763283705811,0.9973839123093462
2021-05-07,2021-05-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.014389857969639867,0.013749156869958265,0.9856101420300578,0.9862508431308159
2021-05-14,2021-05-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0506300759739564,0.04890277746938988,0.9493699240261954,0.9510972225302733
2021-05-21,2021-05-21,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.04027346337562165,0.07977536132952014,0.9597265366239293,0.9202246386710814
2021-05-28,2021-05-28,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.059089104564107355,0.15446816283464243,0.9409108954359829,0.8455318371653973
2021-06-04,2021-06-04,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.028078557327371904,0.2524478716359629,0.9719214426729086,0.7475521283639521
2021-06-11,2021-06-11,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.06916413602248003,0.6247732735733017,0.9308358639774711,0.3752267264266665
2021-06-18,2021-06-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7503057258590607,0.9853634213723731,0.24969427414098017,0.014636578628058703
2021-06-25,2021-06-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9964367444327082,0.9992654408152202,0.003563255566940704,0.0007345591850731719
2021-07-02,2021-07-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9333808504864964,0.9837267260480934,0.06661914951354594,0.016273273951774254
2021-07-09,2021-07-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.777418229247143,0.9687500532076764,0.2225817707526513,0.031249946792190883
2021-07-16,2021-07-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8017112334145798,0.9740460846078159,0.19828876658497155,0.025953915392438028
2021-07-23,2021-07-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8847004792321028,0.9782222770443941,0.11529952076769875,0.021777722956012838
2021-07-30,2021-07-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9244767814154063,0.9715458262058007,0.07552321858458644,0.028454173793514746
2021-08-06,2021-08-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9557697974571535,0.9452498994458549,0.04423020254327843,0.054750100554953524
2021-08-13,2021-08-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7137277764054296,0.8366219223612776,0.28627222359483007,0.16337807763944887
2021-08-20,2021-08-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5929887165065727,0.8145483405119054,0.4070112834937234,0.18545165948841644
2021-08-27,2021-08-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6016375094256076,0.815159172165207,0.39836249057449546,0.18484082783476588
2021-09-03,2021-09-03,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.3066182016780846,0.8140759425029063,0.6933817983220844,0.18592405749667665
2021-09-10,2021-09-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6281877348698487,0.8880517192044232,0.3718122651302724,0.11194828079628276
2021-09-17,2021-09-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5441312095488784,0.8956533237563672,0.45586879045097817,0.1043466762430409
2021-09-24,2021-09-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.85166974526142,0.9192351876320932,0.14833025473843087,0.08076481236830924
2021-10-01,2021-10-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9282779045975725,0.8848426065506417,0.07172209540210062,0.11515739344926534
2021-10-08,2021-10-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9662091169298264,0.747107146774959,0.03379088307047507,0.25289285322546445
2021-10-15,2021-10-15,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.3223645478356644,0.05227780186756887,0.6776354521645763,0.9477221981327818
2021-10-22,2021-10-22,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0908626779544449,0.009784582147898506,0.9091373220460035,0.9902154178514577
2021-10-29,2021-10-29,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0020561410078319773,0.000389091660659624,0.9979438589918792,0.9996109083389492
2021-11-05,2021-11-05,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.004494406300134324,0.004187861020391405,0.9955055936995919,0.9958121389790848
2021-11-12,2021-11-12,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.04950911679758681,0.039609915599427094,0.9504908832027541,0.9603900843997595
2021-11-19,2021-11-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0053073442531040155,0.0637289470712833,0.9946926557464589,0.9362710529285506
2021-11-26,2021-11-26,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.05669516773883283,0.574197548398052,0.943304832261283,0.4258024516026174
2021-12-03,2021-12-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7246164259744515,0.9839259500857434,0.2753835740259565,0.016074049913875565
2021-12-10,2021-12-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999632140370083,0.9999610798593306,3.678596274265178e-05,3.89201406403566e-05
2021-12-17,2021-12-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9124756434389175,0.9019804651356484,0.08752435656131402,0.09801953486439507
2021-12-24,2021-12-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9205517318676831,0.8103972227610184,0.07944826813264008,0.18960277723876032
2021-12-31,2021-12-31,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.09652618945921242,0.6039223017686128,0.9034738105404123,0.3960776982307633
2022-01-07,2022-01-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8905652450326149,0.8442229393597339,0.10943475496776953,0.15577706064109514
2022-01-14,2022-01-14,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.10377061214494623,0.7291768976012089,0.8962293878546587,0.27082310239828067
2022-01-21,2022-01-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9854635425704933,0.9993602679764548,0.014536457429199916,0.0006397320229869993
2022-01-28,2022-01-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9987578102843783,0.9999451491949565,0.0012421897157369151,5.485080451966265e-05
2022-02-04,2022-02-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996925774569847,0.9998826514230208,0.00030742254282321597,0.00011734857785398232
2022-02-11,2022-02-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.983238687963884,0.967201620397376,0.01676131203629208,0.03279837960302772
2022-02-18,2022-02-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6811012947487152,0.7860646520770059,0.3188987052513456,0.21393534792311336
2022-02-25,2022-02-25,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.1505342762723004,0.760184739617332,0.8494657237273325,0.23981526038190865
2022-03-04,2022-03-04,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.41534111664980256,0.9430456612039236,0.584658883350518,0.056954338796949604
2022-03-11,2022-03-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998776147624,0.9999999943174771,1.2238495240523565e-07,5.6834239168604785e-09
2022-03-18,2022-03-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9966022465332098,0.999658773147352,0.0033977534664549978,0.0003412268530864971
2022-03-25,2022-03-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993575055904677,0.9942831652527045,0.0006424944095718995,0.005716834746841561
2022-04-01,2022-04-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007595323013306073,0.14007232085242363,0.9924046769870415,0.8599276791480808
2022-04-08,2022-04-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5938910930475967,0.9249276494094304,0.40610890695213175,0.07507235058972363
2022-04-15,2022-04-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5220033006572302,0.9450979911213443,0.477996699343028,0.05490200887881729
2022-04-22,2022-04-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6848834528038776,0.9802809755950327,0.31511654719644944,0.019719024404209102
2022-04-29,2022-04-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9896874905064712,0.9995531405018759,0.01031250949336188,0.00044685949814404405
2022-05-06,2022-05-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999994105884898,0.999999974656021,5.894111211430319e-07,2.5343981747076243e-08
2022-05-13,2022-05-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997865963805903,0.9999908368119214,0.00021340361944540722,9.163187234896256e-06
2022-05-20,2022-05-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999582200258936,0.9999975178574342,4.1779974436618364e-05,2.482142477220169e-06
