"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2020-04-24","2020-04-21","VIX","Stock Market Volatility Could Spike Higher Than March - Investing.com","Stock Market Volatility Could Spike Higher Than March Investing.com","Stock Market Volatility Could Spike Higher Than March Investing.com","Investing.com","https://news.google.com/rss/articles/CBMiowFBVV95cUxNVVQ0b3lUd3M2QWM0amc2V0E0bnNzb0NPX0JwMk5Kbnd3a1gyaTVsaHFIR01wdmgwTjl1N1VENmRGR2RRSExBTEJXZlNXYVNCa2E5bk1reDNiS284UjVwZExHNldwY0RQOWt4WHp5UUZNZHVMZlBFdzJyZWo4XzNWYWlteFQ1QlRwYXNua2xiRG1LVC1FTkN4ZVh3ckc0LXpEc3pn?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","4"
"2020-05-01","2020-05-01","VIX","Does Market Volatility Impact Greenlight Capital Re, Ltd.'s (NASDAQ:GLRE) Share Price? - Yahoo Finance","Does Market Volatility Impact Greenlight Capital Re, Ltd.'s (NASDAQ:GLRE) Share Price? Yahoo Finance","Does Market Volatility Impact Greenlight Capital Re, Ltd.'s (NASDAQ:GLRE) Share Price? Yahoo Finance","Yahoo Finance","https://news.google.com/rss/articles/CBMijwFBVV95cUxQbTZ2cDgyeVQxZmhSc2E5VE1LbG8zUWgxOXpXSUFmWEpRS1dlUUxNbDdmQW1VMTNtRmVUMTY4WVNua0MyTDBKUUloQTRNdzMycFUtQkhoM2xJd0ltOVlrV0pRYUMyekNKVjlsSzhMOEYwRDlYUkNlbi00TUhiR1NRWHhxSzU5MUhneXpzeEl5SQ?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
"2020-05-08","2020-05-03","VIX","Good News for Investors Who Bet on Volatility - WSJ","Good News for Investors Who Bet on Volatility WSJ","Good News for Investors Who Bet on Volatility WSJ","WSJ","https://news.google.com/rss/articles/CBMijwFBVV95cUxNYlplb1RJMHBfcjBuLW02cHBkT3RHNkpjVy1VZXFOVmItc1JlSDRmWlJtMmJTem9wdmRyRHFvMDlfaS1oZm40c240U2lQY1NVc19rX2ZQamNTSDdVY2gwZ1ZkUUVHam1DSW5oc3ZMUGNzWHFtaGhzNGcwQlFjaGpZVTBmNEZmTFZwUl9KQ0VGSQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-05-15","2020-05-15","VIX","The Father of the Fear Gauge Says He Feels Reassured by the VIX - Bloomberg.com","The Father of the Fear Gauge Says He Feels Reassured by the VIX Bloomberg.com","The Father of the Fear Gauge Says He Feels Reassured by the VIX Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMitAFBVV95cUxQSXBmT205MUR1Ni1YOGJDQ1p4WmNYWmFpYTRWWjhvV1pIV3FZOENNV1lhTVR2eFJxX2lUVG5raHlUVFVJVnA3azF4emgxTlNnZnF3UER2MTJIcTJFLXVWX2ExTkF0bEFGOGZtTkFVTzBYTHZYMktXM1lWbGI5VUZsUFhybUQ1dklTUnJDTFlPWWdsaWR6a2VVbUtTZDNVSzFTaVAzTVZLVm5PNTMxRDhaaTN4OTU?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","3"
"2020-05-22","2020-05-19","VIX","Risk Is Misunderstood by Many Investors, Says VIX Pioneer - Bloomberg.com","Risk Is Misunderstood by Many Investors, Says VIX Pioneer Bloomberg.com","Risk Is Misunderstood by Many Investors, Says VIX Pioneer Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMiogFBVV95cUxQWnFlbzV4Njg5WWtkNlhEbm1zRlJvTGxkQVhsYXdyMlZtM1pkYnRyRjZlZUN0Y3JKajE5VHhFMkNnOWtyY2tmV2k3dlJubDVTaTljR0VPaXRkRWpBYTZaam10dkh1REFiYWMwaGZ5ZW0ybkRUYjZqaklLcUFLNTNfaWpzV2NQZjkxQU5VWlpxcnRUUVRJQmdONzJEdGZObUtDbGc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-05-29","2020-05-27","VIX","VIX Back to Normal? Not Really - S&P Global","VIX Back to Normal? Not Really S&P Global","VIX Back to Normal? Not Really S&P Global","S&P Global","https://news.google.com/rss/articles/CBMilgFBVV95cUxPcXVNTThYb2dkNHZYckk0OEFjNDRzR3Y0N0tDdkhBT2xMV0xPV1A3Q3ozb0ZyR3JBMlB5dTRvX2w0aEFzV19mRUtYWlE5UXAwdHFCM1dhanpFelcwaU04TTNPTG5kQmR1Smp0cVdiWUxIMGdiWXBCSnVFWV9pU3ZHU25idWZGMldDcW8tVVJLYTdGQkpRbUE?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-06-05","2020-06-04","VIX","Market Wrap: Bitcoin Closing in on $9,900 as Crypto Market Volatility Persists - coindesk.com","Market Wrap: Bitcoin Closing in on $9,900 as Crypto Market Volatility Persists coindesk.com","Market Wrap: Bitcoin Closing in on $9,900 as Crypto Market Volatility Persists coindesk.com","coindesk.com","https://news.google.com/rss/articles/CBMiuwFBVV95cUxOWFJRRlpiZDhaWDZMUnhzVGE3MU9Ja2ZXX0I2NGtJY05CY29iZmtSMGloVWJ3OTdtWFBHNmR2TmhTUkl1MDFNMVBWd0FNVHlyYzdkZjNiRVVzdlNvT2szQmxuV1FBSWEzbXU5REhsLXdPYi1JeWtCN3BwazFjN0lqd0JlY3BVd2U0azhsWDFXVjZpNjJqaE5SU3JxRVJpWDRENEFKdDVXVUFGZjJqaHpSY1dJenQzSUNIWEMw?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","4"
"2020-06-12","2020-06-11","VIX","Stock market live Thursday: Dow drops nearly 7%, fear gauge spikes, back to bear market? - CNBC","Stock market live Thursday: Dow drops nearly 7%, fear gauge spikes, back to bear market? CNBC","Stock market live Thursday: Dow drops nearly 7%, fear gauge spikes, back to bear market? CNBC","CNBC","https://news.google.com/rss/articles/CBMibEFVX3lxTE9kaDVBa2lrejJ6cVFVRmxnSjZvMXpnRnZqNmFGMmVUMWtKS1lPaUlhblpKZ3hWMF9qSTdybFF4Z1ZDbWl4cTk5d3ZZZVY5MUplSWhFMzJ6eTAzNE1oazdOZTBoSTNCZW9qbEtrR9IBckFVX3lxTE00d3BFcTk3NlF4RmZYMnRPRXQ5NVJEal9sREVZd0xOQmh0MnQtdnVVRktrZ182azJ3U2tLdTM0aHIxVHpTSGloajlSQTJrQk9zdktPYkpqNHhwVVV1VDJ4dmhvX3pCSHBaSnl0UFBUbXlsZw?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","8"
"2020-06-19","2020-06-19","VIX","Beware ‘quadruple witching’: More volatility ahead? - financialmirror.com","Beware ‘quadruple witching’: More volatility ahead? financialmirror.com","By Han Tan, Market Analyst at FXTMHeightened volatility has been a staple of US equities since the end of February, with the VIX volatility index staying stubbornly above its long-term average which is normally below 20. During the week of the last quadruple witching on March 20, the VIX surged above 85 to its highest level since the Global Financial Crisis. While stock futures currently suggest a relatively subdued Friday open for US markets, traders would do well to brace themselves for the potential volatility ahead. For information, disclaimer and risk warning note visit: FXTMFXTM Brand: ForexTime Limited is regulated by CySEC and licensed by the SA FSCA. Forextime UK Limited is authorised and regulated by the FCA, and Exinity Limited is regulated by the Financial Services Commission of Mauritius","financialmirror.com","https://www.financialmirror.com/2020/06/19/beware-quadruple-witching-more-volatility-ahead/","VIX index","1","7"
"2020-06-26","2020-06-24","VIX","A Wall Street Volatility Giant Gets Ready for a Dramatic Exit - Bloomberg.com","A Wall Street Volatility Giant Gets Ready for a Dramatic Exit Bloomberg.com","A Wall Street Volatility Giant Gets Ready for a Dramatic Exit Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMisgFBVV95cUxOWFlGWFlGNXBzdmUybzB5MWFNa1p6VUlpUlk5VjRWNF94Z2lpVVNxbjJvTlJMZE4wc1FNcWY3WjU2dS1tNE5LaFNCWExvUERzWE11OVB2ejBHejlra3RSSVB3ODBUYUxaSzJZUTZUcmNCNXNLZ1E2T0loV3ZhZ1FpYlRzZTZBTUc4cWdNZGxvM1E4LURTRjZBVllKd2pXMFdlZURTcWZsTE5Mc0czVm1JeHdB?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-07-03","2020-07-03","VIX","JPMorgan Volatility Trading Revenues Jump to $700 Mln for First Half - Business Insider","JPMorgan Volatility Trading Revenues Jump to $700 Mln for First Half Business Insider","JPMorgan Volatility Trading Revenues Jump to $700 Mln for First Half Business Insider","Business Insider","https://news.google.com/rss/articles/CBMikAFBVV95cUxNQ0JLdWNmNmtOdXI1RUsxX3ZncWRpamk3eUVqVk5wU2xyRFlkVUFQdTA0cFhFdVNhc240bzg2X2xVOG91VlNqWUs2VXR5UGFVd1hXYTV0WHJ0S1BSMi1LYnpZVWd6WUtYamd1UHpvSHE2SG82enNsNHEtWW9PLTB0cXNzV2oxNkVKVTdnY2tYR2I?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-07-10","2020-07-09","VIX","Fear Gauge and Gold are Still Flashing Red; Are Stocks Finally Taking Note? - Action Forex","Fear Gauge and Gold are Still Flashing Red; Are Stocks Finally Taking Note? Action Forex","But as stocks drift sideways while investors re-evaluate the prospect of a V-shaped recovery, the bulls still seem to have the upper hand. A resumption of the uptrend looks like a stronger possibility than a downside correction judging by the market sentiment and technical indicators. The VIX – often viewed as a ‘fear gauge’ for wider market uncertainty – has a predictably strong negative correlation with the S&P 500 but a surprisingly weak positive relationship with gold. But as the liquidity constraints eased, gold is back to its predictable behaviour – climbing fresh highs amid a period of exceptionally heightened uncertainty. If the elevated VIX index and bullion prices aren’t enough to ward off traders from excessive risk taking, then what is?","Action Forex","https://www.actionforex.com/contributors/fundamental-analysis/309822-fear-gauge-and-gold-are-still-flashing-red-are-stocks-finally-taking-note/","VIX index","1","8"
"2020-07-17","2020-07-15","VIX","Battle of Factors: Low Volatility versus High Beta - S&P Global","Battle of Factors: Low Volatility versus High Beta S&P Global","Battle of Factors: Low Volatility versus High Beta S&P Global","S&P Global","https://news.google.com/rss/articles/CBMisAFBVV95cUxPVXpPUnVkZDNyU0ozQlNGdWNRd19RNGN2VnItQWduY3dXMjFMMG9uNEhoODhBV0xZeWk5RG1vYTREWHJuc0lpT2NHZVk1MVdheUFydE8yZUdpeER4OE50UE0tUkxVdDlzSmQyWk5rOE1MMG5nZ2RZRGhKRlRwNmtGbG5scnhrLWRyRFpSWk43TzROM29LTjJoOTZ1emRpb3BWN0ItU3pxa2JSbDhCTGtmTQ?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","1"
"2020-07-24","2020-07-21","VIX","Teachers’ Pension Lost $774M in Allianz Volatility Funds: Lawsuit - Institutional Investor","Teachers’ Pension Lost $774M in Allianz Volatility Funds: Lawsuit Institutional Investor","Teachers’ Pension Lost $774M in Allianz Volatility Funds: Lawsuit Institutional Investor","Institutional Investor","https://news.google.com/rss/articles/CBMi1wFBVV95cUxOLWpXUWtNOERRZ2dOUTliNURnMXN5QVBoYjVxVVIxeTVMRWNuY2pnWkN4SXhqQkR5RGlZNVlveVNCMmhhbnozUmFEdXlaM3NLN3lOYThzSUdUNVR4Vmk5bklqNml0QnphcnBORk1pV1dFZ3hHQ0VuWVRjSUVPdkJ6emlDWm1rSnR6U3B4bXlraUtqR2JSN0JZcDBpMzBZS1poUWFSaFVhMkVpcVNzQW96djlWQVJlaXhDWDFtWjNPel82ZTZYaE8yeUpkMlc1d05ETnZFclh3SQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","4"
"2020-07-31","2020-07-31","VIX","Robo-Advisors Thrived Amid the Covid-19 Volatility. Here’s Barron’s Latest Robo Ranking. - Barron's","Robo-Advisors Thrived Amid the Covid-19 Volatility. Here’s Barron’s Latest Robo Ranking. Barron's","Robo-Advisors Thrived Amid the Covid-19 Volatility. Here’s Barron’s Latest Robo Ranking. Barron's","Barron's","https://news.google.com/rss/articles/CBMitgFBVV95cUxPNWJ0QmZleXZJT3BFQlE3N0lHZmhGWmJJY3V6V09jUHFsbFZwREkzX0FQTnliRTdQLWNfbnNSMGQyRV9FUFhxZkdDdWs4QlFlc0FtVlpjV1lDQTN1YUVBMWoySG1EVFVYY01PU2FrcU9vSVZXdkRZQS1UQmt2QlV5UlhxYWxWdXA2LVotNlhPbFN3MG9lYlNkei13WG0tRTNISlhxdGx0TU5uWmI3UGtFcTFYaE0wZw?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","6"
"2020-08-07","2020-08-05","VIX","The Risk of Risk Limits - msci.com","The Risk of Risk Limits msci.com","The Risk of Risk Limits msci.com","msci.com","https://news.google.com/rss/articles/CBMiggFBVV95cUxQam80ekdFbm9mNExwOUhaLXVLVHA0RHNicFlEVml3VVZ5eGRxX2ZMX2Z5VHFTV0lTRGNsSXJfeUZ2MDdnbkJQM1g3dk9YbFVoY0NfLTlkWkVlOGRnT1QxS0N2a25Val83UVVSQjh0dWxBdkZaSlVvTnFfTlVkOWN0cDZ3?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","3"
"2020-08-14","2020-08-12","VIX","What does the 'fear gauge' VIX really mean? - Firstlinks","What does the 'fear gauge' VIX really mean? Firstlinks","What does the 'fear gauge' VIX really mean? Firstlinks","Firstlinks","https://news.google.com/rss/articles/CBMiggFBVV95cUxPSnFaNUdpbVNKTkFiWWpneC1NNk94NzVYeGlxc1RYbXN6VDFPdEpTM3pMaWpuX2Y2eXJxTEpBNXZ6X25Ya1pBNnc3ekR3dV9adVNVcEtXVFQxSzV4Tm5VbmMyWEFLVEZIN04zbG1zTURrdXJrMzFZamVaYk5PTG5BaW1B?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","5"
"2020-08-21","2020-08-17","VIX","Vix Execs Talk Challenges of Expanding AVOD Streaming Service Globally - Business Insider","Vix Execs Talk Challenges of Expanding AVOD Streaming Service Globally Business Insider","Vix Execs Talk Challenges of Expanding AVOD Streaming Service Globally Business Insider","Business Insider","https://news.google.com/rss/articles/CBMirgFBVV95cUxQWksyTktLMThhR2xVcUh4ODdKRWRSMkhXczBDQnNLYXRoVkhBb1B2U0haY3BNOGRzUkd1U2YwRTBpOUFQY2pLanZ1MzRDc01SYzhMX2JpWjdCYk5tZmoxcnBQM2c1THFIQzNWVTAxTTdNbk1sRmQxQXEwaHVjWFB1ZDVlMmxzMHRwRnQwdTZhY1VIRG9qNHBibXltdXc4VHYxZkRQUzlNTXJhQTBiZWc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-08-28","2020-08-26","VIX","Dow rises more than 100 points, briefly turns positive for 2020 - CNBC","Dow rises more than 100 points, briefly turns positive for 2020 CNBC","Dow rises more than 100 points, briefly turns positive for 2020 CNBC","CNBC","https://news.google.com/rss/articles/CBMiggFBVV95cUxOSlZKV1VnQlFxZFNMNXlEaVJ5R1RiUXRzcnNTVUtnZVl6WWV3LU5xYVlYbmFWMkljZThQV3VqQkNfOXBYVW5fRUczSXhrOHFQcjlRRDdIMFJPWW1Gemw1M3Vjek5zMGZUc0ZIQi1MQnVZUG1qcWlRdkRkY0t5UWJJcXBB0gGHAUFVX3lxTFByUEctdzRyODF2bmVrLXVhTEQxZ0V4eXM0aktDaERwdDN1TnFUM2pYa01IVEV0OURQTkJEZFZSSy1HSzVnWE9qVlZydGpWZWtTOUFuWU5BaWozdk5vVlo2a0QzRGEwM1FzSlROVFBWQnJnT0NDOEpSTjV3RENmT3M1TmwwUGpiRQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-09-04","2020-09-03","VIX","Mystery Solved: Days Like This Are What the VIX Warned About - Bloomberg.com","Mystery Solved: Days Like This Are What the VIX Warned About Bloomberg.com","Mystery Solved: Days Like This Are What the VIX Warned About Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMirwFBVV95cUxQcExqRzl0VGw0NTZBUXFZU1BZQXplYjJROVRBUko0TmhlNHYtZmVTMG9OVEtYc0x4TGo3S2xmUVczRDVYRTNJTVlNeTNKTnVoVjFJSlJMQWxkSUdKb2ktM0RCbE91NjZZMGdhTUJFalg5d0N5REtqTWJpZzV6bExDNFB5NGpESUg5NVVORVZNQWx4ZzA1cTBFWmdzNk5XQWh6RW5QMGw3TmxyR05iNWVJ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-09-11","2020-09-11","VIX","Investors should brace for an extended period of stock market volatility - The Globe and Mail","Investors should brace for an extended period of stock market volatility The Globe and Mail","Investors should brace for an extended period of stock market volatility The Globe and Mail","The Globe and Mail","https://news.google.com/rss/articles/CBMi2wFBVV95cUxNYTlFS29URVdTTlBzNTZ3em5KSFM0RUlva0VDX1J2R2wyUUd6RkJvY0FMWHZSV2ttUDQ3NWRJX2RMZDJ1UkZ4UHl2ZkQtMTAxQTJnSHowaU03elYxemJXRmFZYW9zTHY0d24xQXJKQkpzQlhRdURyOUViWmJYdVdFS2dwM2hYaWFPU2tfOFYxcDZuMTBodldCajhrOEdNbkVlOF85eG5ScURtRHZiYVRPeFVoZTJyTHdpalYxTGNXS0lFY243NlFhV0ZwN09rdVFkNWVibmdEMnp0Wmc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","6"
"2020-09-18","2020-09-18","VIX","Implied Volatility Cycles Point To Turbulent October For Stock Market - See It Market","Implied Volatility Cycles Point To Turbulent October For Stock Market See It Market","Today’s article takes a quick look at implied volatility cycles to forecast future turbulence in the stock market, particularly in October. In the chart below you can see that cycles analysis of the VIX Volatility Index INDEXCBOE: VIX show a very pronounced upturn in implied volatility to start the month of October. Because it also lines up with a decidedly downward slope for the broad stock market index, the S&P 500 Index INDEXSP:.INX. While the next 1-2 weeks is unclear, I will be using any further volatility compression to consider buying implied volatility. With this in mind, I expect a noticeable rally in the VIX Volatility Index by election time in November.","See It Market","https://www.seeitmarket.com/implied-volatility-cycles-point-to-turbulent-october-for-stock-market/","VIX index","1","8"
"2020-09-25","2020-09-24","VIX","VIX ETFs Form Possible Double Bottom Amid Rising Volatility - Investopedia","VIX ETFs Form Possible Double Bottom Amid Rising Volatility Investopedia","VIX ETFs Form Possible Double Bottom Amid Rising Volatility Investopedia","Investopedia","https://news.google.com/rss/articles/CBMinAFBVV95cUxQeVoxVGRzcExHYkdHWkYzaG16djFMSGZJQWZJSW10X2ozWjFuSUdnUnFJZ080MFk0VnVTdHFNeGw2MnFtVzNxTlRUT0RRTHJuMVM0UHB1dm1xNm0xQ29CckhMSlRCNDJUUU9MTHZJZzkwaWtEVTN6TTZ5MjUySFVROWlZVnJzLXV6Q0NiREpvbTRkcGJaT1hpUzhSWnA?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-10-02","2020-10-02","VIX","12 Low-Volatility Stocks to Stabilize Your Portfolio - kiplinger.com","12 Low-Volatility Stocks to Stabilize Your Portfolio kiplinger.com","12 Low-Volatility Stocks to Stabilize Your Portfolio kiplinger.com","kiplinger.com","https://news.google.com/rss/articles/CBMioAFBVV95cUxOeW1IR0djbDNJNmtvSExfVXdqbkhaalhsV2h5TkpPV215RkE4UVkwZGlJRW5tN0RxZHZ1NWd5VVROR2h1Yms2VldXSWtHb2pPYzZJeUZlbTNvVF9rVldJNEVJeFJtcGhoV2pKOVl2WVM2MFJjdjQ1bUFYTEpQazdqZGptR09NLUhWMUh3RjROU1ZQZGFRUU9uODJEbEk4anFV?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","3"
"2020-10-09","2020-10-09","VIX","What Is the CBOE Volatility Index (VIX)? - U.S. News Money","What Is the CBOE Volatility Index (VIX)? U.S. News Money","What Is the CBOE Volatility Index (VIX)? U.S. News Money","U.S. News Money","https://news.google.com/rss/articles/CBMimwFBVV95cUxQc2trYlRCMWw1VjJPclZ1VDJIRlhGUl8zaFhJOU8tYXFOS3lETkM4OXA3RS0yNDRIRDJ3YVZNQnYzN3M0aHBkUlZnNm1jTjZqR1lvSDE1OFM4QmRvaEYzM1pmaWt2bnNOWl9aMGNYRXJTbGw0T2FTbUQ4TlNfcnFaZUNjdWlGX1RpbGdsMEsyTFRtMHlxRDYzSWx5dw?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-10-16","2020-10-15","VIX","ESG Equity Index Performance in the US: Outperformance vs. the Benchmark During Market Volatility - ETF Trends","ESG Equity Index Performance in the US: Outperformance vs. the Benchmark During Market Volatility ETF Trends","Although the magnitude of the outperformance varies among the different ESG index providers, it’s important to note that each has beaten the benchmark over time and has done so consistently, regardless of ESG methodology or ESG data provider. And while past performance is not an indicator of future results, we believe that the performance demonstrated by US ESG Indices since their inception is worthy of consideration. Drivers of ESG OutperformanceSo what are the drivers of the year-to-date outperformance of the four US ESG indices, and are they the same across the different permutations of ESG index strategies? SectorsWe performed a sector attribution for the ESG indices relative to the S&P 500 Index, for one year as of June 30, 2020. Interestingly, the Energy sector underweight that is a common theme in ESG index strategies was not found to be a large driver of added value.","ETF Trends","https://www.etftrends.com/esg-content-hub/esg-equity-index-performance-in-the-us/","volatility index","2","3"
"2020-10-23","2020-10-19","VIX","Moving Averages Could Tell Us Another Volatility Pop is Coming - Schaeffer's Investment Research","Moving Averages Could Tell Us Another Volatility Pop is Coming Schaeffer's Investment Research","Moving Averages Could Tell Us Another Volatility Pop is Coming Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMiwwFBVV95cUxPTUkzcXZiX0ZVaHRWWFRtRVE5XzZjb1pEWVFYSHNVcjZOX0o2ZVUtazc2LW1ORGc4MjNGRXdIa3RkOGVueTdmRFY5akpiek4tZVhoemVUeHgxYXZCb0R2cWRDcy1nMjVYa0FweXR6M1pxWVM3Wl9raXBUSjFoLXJRMFFfTExueGhMdUVhS3QzU2ZaMFlpV3hiSGZIZm8xc201NzlBMXdGS0xidTZ6cENMcVhOb3VMZ1NXUEZEaW93bXk5eXc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-10-30","2020-10-28","VIX","U.S. stock market 'fear gauge' VIX jumps to highest level since June - Yahoo Finance Singapore","U.S. stock market 'fear gauge' VIX jumps to highest level since June Yahoo Finance Singapore","U.S. stock market 'fear gauge' VIX jumps to highest level since June Yahoo Finance Singapore","Yahoo Finance Singapore","https://news.google.com/rss/articles/CBMif0FVX3lxTE9qRGFROW00ci1XZ0g4bFBWdlVla0RycUJmbVZQZXRtWlB3VnZwbDRlaW4wMWhMb3BfY3dXbXdJa1dWeWtxT0JHa09FQ21kLXdzaVRicEJJSVdRZXpGak1QbHBVYXFUc0M4RmY5MV9CLXJ2U2ZsTzdDVmZERDlDSDg?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-11-06","2020-11-06","VIX","SPY Volatility in the Peak of Anxiety-Inducing Events - Schaeffer's Investment Research","SPY Volatility in the Peak of Anxiety-Inducing Events Schaeffer's Investment Research","SPY Volatility in the Peak of Anxiety-Inducing Events Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMisAFBVV95cUxNSFBHNkpEU3VuTWJLUTZmSV94ZVc0SmFWbzc3cmNYZnFIMVc4RlJpcjY2YUd5NmlGUk0wX1BFVmpKQjJvTzhkTDM4UTdtWElrWFBSVF82ODdGS0FfWUtua2NJX1A2VXpJa3ZPMWxyd3JmZnZLb25iT0E1ZjFBWTBrbnVqYk1QUW9DSUVjM2JFaUppVklCLUc2eGNqVnN4Vk1wdGxrWGx2N0ZoNUJONWZjMA?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2020-11-13","2020-11-11","VIX","VIX’s Decline Triggers a How-Low-Can-It-Go Debate: Taking Stock - Bloomberg.com","VIX’s Decline Triggers a How-Low-Can-It-Go Debate: Taking Stock Bloomberg.com","VIX’s Decline Triggers a How-Low-Can-It-Go Debate: Taking Stock Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMitAFBVV95cUxOSVYtSlRRMkJSM3h4YkJFWUVkT1R0QnE0MDN2dXU1bmtBR2tCMkFHQVdhSmFHRWxxdjAxUlVDb0hfME5LalJybHVSRy1wc00tR1JvZDVVaE8tSmtFNU1Sc3FXckJyS0dua0pKYzFXT1hxZlVhSE5malEyZGhESlVvUU1VeXR1MHJNNXc4SVpZRzl2U21udFRUZnJ0UXhjN0R0Y1N0Q2RqVFlreHpva3NISkh1VDY?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-11-20","2020-11-20","VIX","3 VIX ETFs to Buy to Bet on Volatility - Yahoo Finance","3 VIX ETFs to Buy to Bet on Volatility Yahoo Finance","3 VIX ETFs to Buy to Bet on Volatility Yahoo Finance","Yahoo Finance","https://news.google.com/rss/articles/CBMickFVX3lxTE5YQnBJQU5NajJLaXpacWRNUDBibVFHenRJcUxBWnBQM3BCWEc3THFiYlQzYkJlb01jdGdDUUtQc2JZZmdmMnc2U0ZpbTVTX1RJaV9YNHVSejlzX2dSQmVSZms1Z0lSa2QtOHZzUm1KNkU0QQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-11-27","2020-11-22","VIX","Mini CBOE Volatility Index (VXM) - Ready for Live Trading! - AMP Futures","Mini CBOE Volatility Index (VXM) - Ready for Live Trading! AMP Futures","Mini CBOE Volatility Index (VXM) - Ready for Live Trading! AMP Futures","AMP Futures","https://news.google.com/rss/articles/CBMicEFVX3lxTFBsZDUtODdUR3JvZ1FxREprb01mYTRvYUhrd3lpSWxPNGtOWWRnQmZrYWYxQVZzd0czQUowZXVhOVFIbllRMDI5QW5Rem1vTzljMGl6XzVxeHJ6UFR4VlVMU2htWFFiZE9iYUxvNFhTdVXSAYABQVVfeXFMT01PNnVWeXBBSVpYdTJ4Uk9xUFJfWXFPdm40VEpwT25iLWpNcTZMRENOanBtVG1zenhOUURlYWpmN29BOVhaWDBuY25qTWR4MTFGRTJaNUlfMGVxZFJpTGFxMVJCY1dlN1p3NTZtTFRmTjBpN1NnR0Q5VXVvcERXeVA?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-12-04","2020-12-02","VIX","The creator of a new volatility index for the Nasdaq 100 shares how investors can protect portfolios loaded with tech names — and explains why he thinks it's superior to the VIX - Business Insider","The creator of a new volatility index for the Nasdaq 100 shares how investors can protect portfolios loaded with tech names — and explains why he thinks it's superior to the VIX Business Insider","The creator of a new volatility index for the Nasdaq 100 shares how investors can protect portfolios loaded with tech names — and explains why he thinks it's superior to the VIX Business Insider","Business Insider","https://news.google.com/rss/articles/CBMirwFBVV95cUxNNVljMXltTUZzV0RkbS1zR1Fna09wcjNpeU5nQkV5Yk1Rd1hfMXRLZzhPaGNJdmpfVmNVM2YtaG5MdlNYZjdzTW5RTHpYenYxZk5Tcmo0TnZmTi1VSzJnSWpZQnprcU5OcldGWmt5RUhMeERxc0NNM2RBa3RHLUdoTjNWa1NCVm93bXRVcHp5bG1TUV9Ia3NNT0lXcXpmQVZVSUt1WUFjNjAzTUFFWEdV?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2020-12-11","2020-12-07","VIX","International price volatility transmission and structural change: a market connectivity analysis in the beef sector - Nature","International price volatility transmission and structural change: a market connectivity analysis in the beef sector Nature","International price volatility transmission and structural change: a market connectivity analysis in the beef sector Nature","Nature","https://news.google.com/rss/articles/CBMiX0FVX3lxTE82cUZVdzFWUWxBTUM4YjBYcFl4bnFNNVo1ZGZWbDF2OWYwV0o0MGF5UTljZjVnV29Ca3FZT2t0OUJEa0xOOEI2ckZsRGI4Vk93aDR6MXJ0Q0VWTDBEX2t3?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","2"
