week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2020-03-27,2020-03-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,8.360330663256393e-46,3.5869050526493586e-47
2020-04-03,2020-04-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,6.389407414454118e-45,2.741302785919487e-46
2020-04-10,2020-04-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.014782099020001e-27,1.7224967260619527e-28
2020-04-17,2020-04-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,2.271613816199919e-25,9.746101444061271e-27
2020-04-24,2020-04-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,2.206599236484381e-18,9.467163763403539e-20
2020-05-01,2020-05-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.6381398870386837e-20,1.9899413152642282e-21
2020-05-08,2020-05-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999999977263,1.0,2.0649796263342425e-12,8.859560887828496e-14
2020-05-15,2020-05-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,8.228105286654823e-16,3.5301754162952574e-17
2020-05-22,2020-05-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999955743988,0.9999999998108251,4.425481040922193e-09,1.8987033531986067e-10
2020-05-29,2020-05-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999544493231,0.9999999980464054,4.5550535693158225e-08,1.954310477667182e-09
2020-06-05,2020-06-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999991939420008,0.999999965417374,8.060579596153998e-07,3.4583029249186305e-08
2020-06-12,2020-06-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,1.4077224680636349e-15,6.039674169909478e-17
2020-06-19,2020-06-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999990777269,0.9999999996034603,9.222950999694344e-09,3.957002559916859e-10
2020-06-26,2020-06-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999999990905,1.0,8.909619425994099e-12,3.822576525702615e-13
2020-07-03,2020-07-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998646872064,0.9999999941937858,1.353126271390469e-07,5.8060629358348184e-09
2020-07-10,2020-07-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999895694703006,0.9999995524504903,1.0430529550075871e-05,4.4755036855197274e-07
2020-07-17,2020-07-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999922643482002,0.9999996681054295,7.73565167190047e-06,3.3189447752149693e-07
2020-07-24,2020-07-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999992267047025,0.9999999668216338,7.732953840661514e-07,3.317761348936155e-08
2020-07-31,2020-07-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999338120452,0.9999999716001189,6.618793817582477e-07,2.8399393625515198e-08
2020-08-07,2020-08-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999925551250917,0.9999996804054319,7.444875066828302e-06,3.1959494749691846e-07
2020-08-14,2020-08-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999463169055016,0.999997682240931,5.3683094310201346e-05,2.3177594908550936e-06
2020-08-21,2020-08-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993992440718997,0.9999740424759039,0.0006007559278848695,2.5957523935503993e-05
2020-08-28,2020-08-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993678777561735,0.9999728623996585,0.0006321222439043026,2.7137600092802105e-05
2020-09-04,2020-09-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999975144877646,0.9999998933508379,2.485512406382757e-06,1.0664880668749147e-07
2020-09-11,2020-09-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999990532740207,0.9999995936851435,9.46725975356629e-06,4.0631557722070465e-07
2020-09-18,2020-09-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999691392477784,0.9999986759057391,3.0860752350956104e-05,1.3240949810182674e-06
2020-09-25,2020-09-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999992499991178,0.999999967796612,7.500009894289637e-07,3.220379205559084e-08
2020-10-02,2020-10-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999273670158845,0.9999966759660986,7.263298396324112e-05,3.324034493922496e-06
2020-10-09,2020-10-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9937134854575951,0.999723940876588,0.00628651454233152,0.0002760591236773924
2020-10-16,2020-10-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982476882114107,0.9999233728378187,0.001752311788628537,7.662716303081409e-05
2020-10-23,2020-10-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982801110564326,0.999926088450064,0.0017198889433847184,7.391155073743738e-05
2020-10-30,2020-10-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999993433448,0.9999999999708962,6.566945180052677e-10,2.8212727461150244e-11
2020-11-06,2020-11-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999117867025449,0.9999944153070339,8.821329747842707e-05,5.584692306525118e-06
2020-11-13,2020-11-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9640271027984463,0.9980290681709302,0.03597289720157599,0.001970931828692461
2020-11-20,2020-11-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.991746256369655,0.9986601515399484,0.008253743630365337,0.0013398484609117847
2020-11-27,2020-11-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8875459799588007,0.9876084005733526,0.11245402004097388,0.012391599426197837
2020-12-04,2020-12-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8904648542492059,0.9875976016372241,0.1095351457507203,0.012402398363386623
2020-12-11,2020-12-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.934708962242231,0.9871376020346782,0.06529103775769061,0.012862397964585555
2020-12-18,2020-12-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.805653887772498,0.9763687311635265,0.1943461122273506,0.02363126883594575
2020-12-25,2020-12-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8306863341388119,0.9810052431954692,0.1693136658613309,0.018994756804261475
2021-01-01,2020-12-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8783988978871083,0.9846080053010072,0.12160110211295196,0.015391994698632958
2021-01-08,2021-01-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9102108013839376,0.9837616714290344,0.08978919861588315,0.01623832857088181
2021-01-15,2021-01-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9090628859300528,0.9760599856768651,0.09093711407004929,0.023940014323635867
2021-01-22,2021-01-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5146716898348423,0.9611087969420778,0.4853283101650738,0.03889120305740674
2021-01-29,2021-01-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998508108923002,0.9999923655578118,0.00014918910803821058,7.63444232174297e-06
2021-02-05,2021-02-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982294139179863,0.9992012812985586,0.0017705860820386484,0.000798718701646529
2021-02-12,2021-02-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6185045568650813,0.959945811961392,0.3814954431350444,0.040054188038751604
2021-02-19,2021-02-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8578842691596041,0.9829956020658418,0.142115730840023,0.01700439793415241
2021-02-26,2021-02-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9946905582114712,0.9841033666497323,0.005309441788482032,0.015896633350047856
2021-03-05,2021-03-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9354415576840085,0.7008693088282199,0.06455844231594471,0.2991306911722016
2021-03-12,2021-03-12,0,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7702891996418086,0.2862349527387975,0.2297108003580666,0.7137650472607538
2021-03-19,2021-03-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.38197389664882764,0.05710773113231054,0.6180261033507434,0.942892268866807
2021-03-26,2021-03-26,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.011369994999289883,0.0011681502840998558,0.9886300050005452,0.998831849716059
2021-04-02,2021-04-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0030606624047427662,0.00030347402232219143,0.9969393375956677,0.9996965259768535
2021-04-09,2021-04-09,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001171653722362273,0.0001269500307192182,0.9988283462777336,0.9998730499690148
2021-04-16,2021-04-16,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.004947682192540381,0.0005358761217640369,0.9950523178078369,0.9994641238791425
2021-04-23,2021-04-23,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0036858892372704476,0.0005622477900703455,0.9963141107628548,0.9994377522101734
2021-04-30,2021-04-30,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007023671629260572,0.0026160876906918444,0.992976328370581,0.9973839123093462
2021-05-07,2021-05-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.014389857969639867,0.013749156869983275,0.9856101420300578,0.9862508431308159
2021-05-14,2021-05-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.050630075974002445,0.04890277746956779,0.9493699240261954,0.9510972225302733
2021-05-21,2021-05-21,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.04027346337565828,0.07977536132981036,0.9597265366239293,0.9202246386710814
2021-05-28,2021-05-28,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.059089104564161096,0.1544681628349234,0.9409108954359829,0.8455318371653973
2021-06-04,2021-06-04,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.02807855732739744,0.25244787163688126,0.9719214426729086,0.7475521283639521
2021-06-11,2021-06-11,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.06916413602254293,0.6247732735733017,0.9308358639774711,0.3752267264266665
2021-06-18,2021-06-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7503057258590607,0.9853634213723731,0.24969427414075307,0.014636578628005456
2021-06-25,2021-06-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9964367444327082,0.9992654408152202,0.0035632555669309817,0.0007345591850704997
2021-07-02,2021-07-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9333808504864964,0.9837267260480934,0.06661914951312181,0.016273273951655853
2021-07-09,2021-07-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7774182292485572,0.9687500532076764,0.2225817707516391,0.031249946792020353
2021-07-16,2021-07-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8017112334160381,0.9740460846078159,0.1982887665838895,0.025953915392296398
2021-07-23,2021-07-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8847004792329074,0.9782222770443941,0.11529952076685983,0.021777722955854385
2021-07-30,2021-07-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9244767814162471,0.9715458262058007,0.07552321858403693,0.028454173793307714
2021-08-06,2021-08-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9557697974571535,0.9452498994458549,0.04423020254291639,0.05475010055465475
2021-08-13,2021-08-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7137277764067279,0.8366219223612776,0.2862722235935283,0.16337807763855733
2021-08-20,2021-08-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5929887165081906,0.8145483405133871,0.4070112834918725,0.1854516594874044
2021-08-27,2021-08-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6016375094272491,0.8151591721666898,0.3983624905726839,0.18484082783375722
2021-09-03,2021-09-03,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.306618201679479,0.8140759425043871,0.6933817983201924,0.18592405749566207
2021-09-10,2021-09-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6281877348715627,0.8880517192044232,0.37181226512858156,0.11194828079567186
2021-09-17,2021-09-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5441312095503631,0.8956533237579963,0.4558687904493197,0.1043466762428511
2021-09-24,2021-09-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8516697452621946,0.9192351876320932,0.14833025473762143,0.08076481236801542
2021-10-01,2021-10-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9282779045984169,0.8848426065506417,0.07172209540170923,0.11515739344926534
2021-10-08,2021-10-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9662091169298264,0.747107146774959,0.033790883070259944,0.2528928532259245
2021-10-15,2021-10-15,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.32236454783683716,0.05227780186747377,0.6776354521627275,0.9477221981327818
2021-10-22,2021-10-22,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.09086267795494074,0.009784582147898506,0.9091373220451766,0.9902154178514577
2021-10-29,2021-10-29,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0020561410078394574,0.00038909166066033177,0.9979438589918792,0.9996109083389491
2021-11-05,2021-11-05,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.004494406300130236,0.004187861020383788,0.9955055936995919,0.9958121389790848
2021-11-12,2021-11-12,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.04950911679758681,0.03960991559949914,0.9504908832027541,0.9603900843997595
2021-11-19,2021-11-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.005307344253108842,0.0637289470712833,0.9946926557464589,0.9362710529285506
2021-11-26,2021-11-26,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.05669516773883283,0.574197548398052,0.943304832261283,0.42580245160261737
2021-12-03,2021-12-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7246164259744515,0.9839259500857434,0.2753835740259565,0.016074049913875565
2021-12-10,2021-12-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999632140370083,0.9999610798593306,3.6785962742584866e-05,3.89201406403566e-05
2021-12-17,2021-12-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9124756434389175,0.9019804651356484,0.0875243565607568,0.0980195348636819
2021-12-24,2021-12-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9205517318676831,0.8103972227624926,0.07944826813220654,0.18960277723841543
2021-12-31,2021-12-31,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.09652618945982694,0.6039223017708099,0.9034738105404123,0.3960776982293223
2022-01-07,2022-01-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8905652450326149,0.8442229393597339,0.10943475496727187,0.15577706063996172
2022-01-14,2022-01-14,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.10377061214541812,0.7291768976025352,0.8962293878546587,0.2708231023972954
2022-01-21,2022-01-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9854635425704933,0.9993602679764548,0.014536457429147031,0.0006397320229835083
2022-01-28,2022-01-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9987578102843783,0.9999451491949565,0.001242189715729007,5.485080451936333e-05
2022-02-04,2022-02-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996925774569847,0.9998826514230208,0.000307422542821818,0.00011734857785398232
2022-02-11,2022-02-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.983238687963884,0.967201620397376,0.016761312036200612,0.0327983796029084
2022-02-18,2022-02-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6811012947499541,0.7860646520770059,0.31889870525047553,0.21393534792233507
2022-02-25,2022-02-25,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.15053427627284804,0.7601847396187148,0.8494657237273325,0.2398152603814724
2022-03-04,2022-03-04,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.4153411166501803,0.9430456612039236,0.5846588833499862,0.0569543387967424
2022-03-11,2022-03-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998776147624,0.9999999943174771,1.2238495240512435e-07,5.683423916839802e-09
2022-03-18,2022-03-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9966022465332098,0.999658773147352,0.0033977534664395466,0.0003412268530871178
2022-03-25,2022-03-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993575055904677,0.9942831652527045,0.0006424944095689778,0.00571683474685196
2022-04-01,2022-04-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007595323013340613,0.14007232085267843,0.9924046769870415,0.8599276791465166
2022-04-08,2022-04-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5938910930470565,0.9249276494094304,0.40610890695287044,0.07507235058999674
2022-04-15,2022-04-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5220033006562806,0.9450979911213443,0.4779966993434628,0.05490200887901703
2022-04-22,2022-04-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6848834528032547,0.9802809755950327,0.31511654719702265,0.019719024404244972
2022-04-29,2022-04-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9896874905064712,0.9995531405018759,0.010312509493380638,0.0004468594981448569
2022-05-06,2022-05-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999994105884897,0.999999974656021,5.894111211403516e-07,2.534398174693794e-08
2022-05-13,2022-05-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997865963805903,0.9999908368119212,0.00021340361944463085,9.163187234846253e-06
2022-05-20,2022-05-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999582200258936,0.9999975178574342,4.177997443642837e-05,2.482142477215654e-06
